Date,Typical Mine,Exporting Port,Importing Port,VLOC – Distance using Main Engine Fuel,VLOC – Distance using Auxiliary Fuel,VLOC – Applicable Time Charter Index,VLOC – Applicable Fuel Region,VLOC – Main Engine Fuel,VLOC – Auxiliary Fuel,VLOC – Canals used,Capesize – Distance using Main Engine Fuel,Capesize – Distance using Auxiliary Fuel,Capesize – Applicable Time Charter Index,Capesize – Applicable Fuel Region,Capesize – Main Engine Fuel,Capesize – Auxiliary Fuel,Capesize – Canals used,Suezmax – Distance using Main Engine Fuel,Suezmax – Distance using Auxiliary Fuel,Suezmax – Applicable Time Charter Index,Suezmax – Applicable Fuel Region,Suezmax – Main Engine Fuel,Suezmax – Auxiliary Fuel,Suezmax – Canals used,NeoPanamax – Distance using Main Engine Fuel,NeoPanamax – Distance using Auxiliary Fuel,NeoPanamax – Applicable Time Charter Index,NeoPanamax – Applicable Fuel Region,NeoPanamax – Main Engine Fuel,NeoPanamax – Auxiliary Fuel,NeoPanamax – Canals used,Panamax – Distance using Main Engine Fuel,Panamax – Distance using Auxiliary Fuel,Panamax – Applicable Time Charter Index,Panamax – Applicable Fuel Region,Panamax – Main Engine Fuel,Panamax – Auxiliary Fuel,Panamax – Canals used,Supramax – Distance using Main Engine Fuel,Supramax – Distance using Auxiliary Fuel,Supramax – Applicable Time Charter Index,Supramax – Applicable Fuel Region,Supramax – Main Engine Fuel,Supramax – Auxiliary Fuel,Supramax – Canals used,Handysize – Distance using Main Engine Fuel,Handysize – Distance using Auxiliary Fuel,Handysize – Applicable Time Charter Index,Handysize – Applicable Fuel Region,Handysize – Main Engine Fuel,Handysize – Auxiliary Fuel,Handysize – Canals used,model_id,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Juruti_wharf,Qingdao,,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11153.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,NeoPanamar,11153.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,Panamar,11153.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,Panamar,11153.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,Panamar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Cataguases wharf,Qingdao,13423.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,13423.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,13423.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11077.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,NeoPanamar,11077.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,Panamar,11077.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,Panamar,11077.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,Panamar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,"Pocos de Caldas, Alcoa wharf",Qingdao,13423.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,13423.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,13423.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11177.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,NeoPanamar,11177.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,Panamar,11177.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,Panamar,11177.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,Panamar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Brazil others wharf,Qingdao,13423.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,13423.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,13423.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11237.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,NeoPanamar,11237.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,Panamar,11237.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,Panamar,11237.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,Panamar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Dom. Rep. wharf,Qingdao,13754.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,13754.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,13754.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,9411.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,NeoPanamar,9411.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,Panamar,9411.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,Panamar,9411.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,Panamar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Aurum Xinfa-Fiji wharf,Qingdao,4597.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,4597.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,4597.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,4597.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,4597.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,4597.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,4597.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Awaso wharf,Qingdao,10450.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,10450.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,10450.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,10450.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,10450.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,10450.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,10450.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Other Ghana wharf,Qingdao,10450.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,10450.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,10450.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,10450.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,10450.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,10450.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,10450.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Delphi-Distomon wharf,Qingdao,14252.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,14252.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,8578.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,Suez,8578.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,Suez,8578.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,Suez,8578.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,Suez,8578.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,Suez
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Parnasse wharf,Qingdao,14252.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,14252.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,8578.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,Suez,14252.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,Suez,8578.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,Suez,8578.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,Suez,8578.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,Suez
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,SMB-WAP wharf,Qingdao,11150.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Chalco Boffa wharf,Qingdao,11100.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,11100.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11100.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11100.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11100.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,11100.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,11100.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,CBG wharf,Qingdao,11150.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,CBK Kindia wharf,Qingdao,11040.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,GAC wharf,Qingdao,11150.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Alufer (Bel Air) wharf,Qingdao,11100.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,11100.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11100.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11100.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11100.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,11100.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,11100.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,AMC wharf,Qingdao,11150.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Fria Kimbo wharf,Qingdao,11040.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Dian Dian wharf,Qingdao,11040.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,11040.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,AMR wharf,Qingdao,11150.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Henan-Chine wharf,Qingdao,11150.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Rundi wharf,Qingdao,11150.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Dabiss N wharf,Qingdao,11150.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,11150.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Aroaima wharf,Qingdao,12854.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,12854.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,12854.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,10046.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,NeoPanamar,10046.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,Panamar,10046.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,Panamar,10046.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,Panamar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Kurubuka wharf,Qingdao,12854.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,12854.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,12854.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,10046.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,NeoPanamar,10046.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,Panamar,10046.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,Panamar,10046.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,Panamar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Guyana Others wharf,Qingdao,12854.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,12854.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,12854.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,10046.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,NeoPanamar,10046.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,Panamar,10046.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,Panamar,10046.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,Panamar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Bakony wharf,Qingdao,14558.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,14558.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,9085.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,Suez,9085.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,Suez,9085.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,Suez,9085.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,Suez,9085.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,Suez
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Chhattisgarh wharf,Qingdao,3988.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,3988.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,3988.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,3988.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,3988.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,3988.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,3988.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Goa wharf,Qingdao,4616.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,4616.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,4616.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,4616.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,4616.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,4616.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,4616.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Gujarat & Maharashtra wharf,Qingdao,5100.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,5100.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,5100.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,5100.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,5100.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,5100.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,5100.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Jharkhand wharf,Qingdao,3999.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,3999.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,3999.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,3999.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,3999.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,3999.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,3999.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Karnataka wharf,Qingdao,4449.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,4449.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,4449.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,4449.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,4449.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,4449.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,4449.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Madhya Pradesh wharf,Qingdao,4832.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,4832.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,4832.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,4832.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,4832.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,4832.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,4832.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Odisha wharf,Qingdao,3989.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,3989.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,3989.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,3989.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,3989.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,3989.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,3989.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Andhra Pradesh wharf,Qingdao,3989.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,3989.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,3989.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,3989.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,3989.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,3989.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,3989.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_9,2020-01-01 00:00:00.000,Tamil Nadu wharf,Qingdao,4110.0,0.0,VLOC_General,Singapore,VLSFO,MGO_Regular,none,4110.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,4110.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,4110.0,0.0,Capesize_General,Singapore,VLSFO,MGO_Regular,none,4110.0,0.0,Panamax_General,Singapore,VLSFO,MGO_Regular,none,4110.0,0.0,Supramax_General,Singapore,VLSFO,MGO_Regular,none,4110.0,0.0,Handysize_General,Singapore,VLSFO,MGO_Regular,none
